ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-08-17,138.52757975582006,137.87287145464487,160.22510029420874,138.52757975582006,138.52757975582006,10.79198040859056,10.79198040859056,10.79198040859056,2.2533304575805837,2.2533304575805837,2.2533304575805837,8.538649951009976,8.538649951009976,8.538649951009976,0.0,0.0,0.0,149.3195601644106
2021-08-18,138.59379137622935,139.85555858662073,159.98204459621593,138.59379137622935,138.59379137622935,11.106618608396337,11.106618608396337,11.106618608396337,2.1219218799757615,2.1219218799757615,2.1219218799757615,8.984696728420577,8.984696728420577,8.984696728420577,0.0,0.0,0.0,149.70040998462568
2021-08-19,138.66000299663867,140.25741882104134,159.73332905364924,138.66000299663867,138.66000299663867,11.362792946417567,11.362792946417567,11.362792946417567,1.9508534961603614,1.9508534961603614,1.9508534961603614,9.411939450257208,9.411939450257208,9.411939450257208,0.0,0.0,0.0,150.02279594305622
2021-08-20,138.72621461704796,140.75371954760718,162.39480828341374,138.72621461704796,138.72621461704796,11.94221582338972,11.94221582338972,11.94221582338972,2.129842555082502,2.129842555082502,2.129842555082502,9.81237326830722,9.81237326830722,9.81237326830722,0.0,0.0,0.0,150.66843044043767
2021-08-23,138.92484947827586,141.42647229115616,161.96191298895428,138.92484947827586,138.92484947827586,13.122571980217957,13.122571980217957,13.122571980217957,2.3436084783278774,2.3436084783278774,2.3436084783278774,10.778963501890079,10.778963501890079,10.778963501890079,0.0,0.0,0.0,152.04742145849383
2021-08-24,138.99106109868512,142.201323310527,162.57192821473376,138.99106109868512,138.99106109868512,13.254802342776683,13.254802342776683,13.254802342776683,2.2533304575783037,2.2533304575783037,2.2533304575783037,11.00147188519838,11.00147188519838,11.00147188519838,0.0,0.0,0.0,152.2458634414618
2021-08-25,139.0572727190944,142.42781692984644,161.94756967505504,139.0572727190944,139.0572727190944,13.287398518549596,13.287398518549596,13.287398518549596,2.121921879975659,2.121921879975659,2.121921879975659,11.165476638573935,11.165476638573935,11.165476638573935,0.0,0.0,0.0,152.344671237644
2021-08-26,139.12348433950373,141.4509630057257,162.45280442425144,139.12348433950373,139.12348433950373,13.218111518864612,13.218111518864612,13.218111518864612,1.9508534961543378,1.9508534961543378,1.9508534961543378,11.267258022710273,11.267258022710273,11.267258022710273,0.0,0.0,0.0,152.34159585836835
2021-08-27,139.18969595991302,142.6996449536252,163.2219234892337,139.18969595991302,139.18969595991302,13.434038934818355,13.434038934818355,13.434038934818355,2.129842555083004,2.129842555083004,2.129842555083004,11.30419637973535,11.30419637973535,11.30419637973535,0.0,0.0,0.0,152.62373489473137
2021-08-30,139.38833082114093,143.049342033093,163.28133938598776,139.38833082114093,139.38833082114093,13.36074353475228,13.36074353475228,13.36074353475228,2.343608478333308,2.343608478333308,2.343608478333308,11.01713505641897,11.01713505641897,11.01713505641897,0.0,0.0,0.0,152.7490743558932
2021-08-31,139.4545424415502,142.52350753062015,162.75234938035464,139.4545424415502,139.4545424415502,13.045057665099216,13.045057665099216,13.045057665099216,2.2533304575791377,2.2533304575791377,2.2533304575791377,10.79172720752008,10.79172720752008,10.79172720752008,0.0,0.0,0.0,152.4996001066494
2021-09-01,139.52075406195948,141.78883305182885,162.44068164010156,139.52075406195948,139.52075406195948,12.62766183649221,12.62766183649221,12.62766183649221,2.1219218799754813,2.1219218799754813,2.1219218799754813,10.505739956516729,10.505739956516729,10.505739956516729,0.0,0.0,0.0,152.1484158984517
2021-09-02,139.5869656823688,141.3317738631282,162.06840530425526,139.5869656823688,139.5869656823688,12.114168546176838,12.114168546176838,12.114168546176838,1.9508534961533297,1.9508534961533297,1.9508534961533297,10.163315050023508,10.163315050023508,10.163315050023508,0.0,0.0,0.0,151.70113422854564
2021-09-03,139.6531773027781,141.37971421715258,162.6479200483758,139.6531773027781,139.6531773027781,11.899361690507751,11.899361690507751,11.899361690507751,2.129842555077728,2.129842555077728,2.129842555077728,9.769519135430023,9.769519135430023,9.769519135430023,0.0,0.0,0.0,151.55253899328585
2021-09-07,139.91802378441525,140.0012831920303,159.99841114624348,139.91802378441525,139.91802378441525,10.06087483598656,10.06087483598656,10.06087483598656,2.253330457579971,2.253330457579971,2.253330457579971,7.80754437840659,7.80754437840659,7.80754437840659,0.0,0.0,0.0,149.97889862040182
2021-09-08,139.98423540482457,138.9694690143088,160.24332822768702,139.98423540482457,139.98423540482457,9.378441166973298,9.378441166973298,9.378441166973298,2.121921879975379,2.121921879975379,2.121921879975379,7.256519286997918,7.256519286997918,7.256519286997918,0.0,0.0,0.0,149.36267657179786
2021-09-09,140.05044702523386,138.47495234763463,158.9012414123361,140.05044702523386,140.05044702523386,8.647528652322936,8.647528652322936,8.647528652322936,1.950853496158817,1.950853496158817,1.950853496158817,6.696675156164119,6.696675156164119,6.696675156164119,0.0,0.0,0.0,148.6979756775568
2021-09-10,140.11665864564316,137.52270417462736,158.76448161667616,140.11665864564316,140.11665864564316,8.265580762509837,8.265580762509837,8.265580762509837,2.1298425550724516,2.1298425550724516,2.1298425550724516,6.135738207437385,6.135738207437385,6.135738207437385,0.0,0.0,0.0,148.382239408153
2021-09-13,140.31529350687106,137.0348799771473,156.88003097191802,140.31529350687106,140.31529350687106,6.863044457690588,6.863044457690588,6.863044457690588,2.3436084783157045,2.3436084783157045,2.3436084783157045,4.519435979374883,4.519435979374883,4.519435979374883,0.0,0.0,0.0,147.17833796456165
2021-09-14,140.4519508020872,136.12174353079573,157.0330007083125,140.4519508020872,140.4519508020872,6.2782054041095225,6.2782054041095225,6.2782054041095225,2.25333045758323,2.25333045758323,2.25333045758323,4.0248749465262925,4.0248749465262925,4.0248749465262925,0.0,0.0,0.0,146.7301562061967
2021-09-15,140.58860809730336,136.48763005472594,155.85046974825315,140.58860809730336,140.58860809730336,5.683803960861691,5.683803960861691,5.683803960861691,2.1219218799752015,2.1219218799752015,2.1219218799752015,3.5618820808864893,3.5618820808864893,3.5618820808864893,0.0,0.0,0.0,146.27241205816506
2021-09-16,140.72526539251953,136.35850177559746,155.34768179833011,140.72526539251953,140.72526539251953,5.085868243576021,5.085868243576021,5.085868243576021,1.9508534961578095,1.9508534961578095,1.9508534961578095,3.1350147474182117,3.1350147474182117,3.1350147474182117,0.0,0.0,0.0,145.81113363609555
2021-09-17,140.8619226877357,135.55960024298756,156.55516372169228,140.8619226877357,140.8619226877357,4.877833845710555,4.877833845710555,4.877833845710555,2.1298425550889903,2.1298425550889903,2.1298425550889903,2.747991290621565,2.747991290621565,2.747991290621565,0.0,0.0,0.0,145.73975653344627
2021-09-20,141.27189457338417,135.42378974016293,155.41387655686881,141.27189457338417,141.27189457338417,4.193524974422584,4.193524974422584,4.193524974422584,2.3436084783268196,2.3436084783268196,2.3436084783268196,1.849916496095765,1.849916496095765,1.849916496095765,0.0,0.0,0.0,145.46541954780676
2021-09-21,141.40855186860034,135.5572357911635,155.47158595382402,141.40855186860034,141.40855186860034,3.895080769814038,3.895080769814038,3.895080769814038,2.2533304575778375,2.2533304575778375,2.2533304575778375,1.6417503122362005,1.6417503122362005,1.6417503122362005,0.0,0.0,0.0,145.30363263841437
2021-09-22,141.54520916381654,134.54974353469476,155.35178912361457,141.54520916381654,141.54520916381654,3.6007136666023407,3.6007136666023407,3.6007136666023407,2.1219218799759068,2.1219218799759068,2.1219218799759068,1.4787917866264335,1.4787917866264335,1.4787917866264335,0.0,0.0,0.0,145.14592283041887
2021-09-23,141.68186645903265,135.18486628348884,155.80003346539155,141.68186645903265,141.68186645903265,3.3104640766529165,3.3104640766529165,3.3104640766529165,1.950853496160049,1.950853496160049,1.950853496160049,1.3596105804928673,1.3596105804928673,1.3596105804928673,0.0,0.0,0.0,144.99233053568557
2021-09-24,141.81852375424882,134.3239858655926,154.88221613999113,141.81852375424882,141.81852375424882,3.411912276322787,3.411912276322787,3.411912276322787,2.1298425550894913,2.1298425550894913,2.1298425550894913,1.2820697212332954,1.2820697212332954,1.2820697212332954,0.0,0.0,0.0,145.2304360305716
2021-09-27,142.2284956398973,135.66050713689705,155.94966864383548,142.2284956398973,142.2284956398973,3.612727707285515,3.612727707285515,3.612727707285515,2.343608478326565,2.343608478326565,2.343608478326565,1.26911922895895,1.26911922895895,1.26911922895895,0.0,0.0,0.0,145.8412233471828
2021-09-28,142.36515293511349,135.6681628676286,156.33482207050184,142.36515293511349,142.36515293511349,3.579043712142026,3.579043712142026,3.579043712142026,2.2533304575786706,2.2533304575786706,2.2533304575786706,1.3257132545633552,1.3257132545633552,1.3257132545633552,0.0,0.0,0.0,145.94419664725552
2021-09-29,142.50181023032962,135.67438765201302,156.47239035735126,142.50181023032962,142.50181023032962,3.527760961032813,3.527760961032813,3.527760961032813,2.12192187997573,2.12192187997573,2.12192187997573,1.4058390810570833,1.4058390810570833,1.4058390810570833,0.0,0.0,0.0,146.02957119136244
2021-09-30,142.6384675255458,135.45630098074628,156.23940478265365,142.6384675255458,142.6384675255458,3.4559566653398734,3.4559566653398734,3.4559566653398734,1.950853496159041,1.950853496159041,1.950853496159041,1.5051031691808328,1.5051031691808328,1.5051031691808328,0.0,0.0,0.0,146.09442419088566
2021-10-01,142.77512482076196,136.39887410175012,156.85150071010764,142.77512482076196,142.77512482076196,3.7489388500815726,3.7489388500815726,3.7489388500815726,2.1298425550784366,2.1298425550784366,2.1298425550784366,1.6190962950031356,1.6190962950031356,1.6190962950031356,0.0,0.0,0.0,146.52406367084353
2021-10-04,143.18509670641046,137.39638689838705,157.312603714026,143.18509670641046,143.18509670641046,4.350700356542409,4.350700356542409,4.350700356542409,2.343608478331995,2.343608478331995,2.343608478331995,2.007091878210414,2.007091878210414,2.007091878210414,0.0,0.0,0.0,147.53579706295287
2021-10-05,143.3217540016266,137.24984244156377,157.30054063255972,143.3217540016266,143.3217540016266,4.392129545803169,4.392129545803169,4.392129545803169,2.253330457579504,2.253330457579504,2.253330457579504,2.138799088223665,2.138799088223665,2.138799088223665,0.0,0.0,0.0,147.71388354742976
2021-10-06,143.45841129684277,137.45323478523161,158.22880175355598,143.45841129684277,143.45841129684277,4.38795292683631,4.38795292683631,4.38795292683631,2.1219218799756274,2.1219218799756274,2.1219218799756274,2.266031046860683,2.266031046860683,2.266031046860683,0.0,0.0,0.0,147.84636422367907
2021-10-07,143.5950685920589,137.37288038996937,157.39473137857868,143.5950685920589,143.5950685920589,4.336846563521106,4.336846563521106,4.336846563521106,1.9508534961612802,1.9508534961612802,1.9508534961612802,2.385993067359826,2.385993067359826,2.385993067359826,0.0,0.0,0.0,147.93191515558001
2021-10-08,143.7317258872751,137.42865035609475,158.8643990278326,143.7317258872751,143.7317258872751,4.626186372553832,4.626186372553832,4.626186372553832,2.1298425551007543,2.1298425551007543,2.1298425551007543,2.4963438174530785,2.4963438174530785,2.4963438174530785,0.0,0.0,0.0,148.35791225982894
2021-10-11,144.14169777292355,138.4364105016732,159.66211021968817,144.14169777292355,144.14169777292355,5.097053686354392,5.097053686354392,5.097053686354392,2.3436084783146462,2.3436084783146462,2.3436084783146462,2.753445208039745,2.753445208039745,2.753445208039745,0.0,0.0,0.0,149.23875145927795
2021-10-12,144.27835506813975,139.35461028274045,159.2249511926057,144.27835506813975,144.27835506813975,5.064773508373189,5.064773508373189,5.064773508373189,2.253330457577224,2.253330457577224,2.253330457577224,2.811443050795963,2.811443050795963,2.811443050795963,0.0,0.0,0.0,149.34312857651292
2021-10-13,144.4150123633559,139.38542636782785,159.85799046884486,144.4150123633559,144.4150123633559,4.97712184945434,4.97712184945434,4.97712184945434,2.121921879975375,2.121921879975375,2.121921879975375,2.855199969478964,2.855199969478964,2.855199969478964,0.0,0.0,0.0,149.39213421281025
2021-10-14,144.55166965857208,139.193278813974,159.48437736868763,144.55166965857208,144.55166965857208,4.835960738962742,4.835960738962742,4.835960738962742,1.9508534961552573,1.9508534961552573,1.9508534961552573,2.885107242807484,2.885107242807484,2.885107242807484,0.0,0.0,0.0,149.38763039753482
2021-10-15,144.6883269537882,139.45333782951903,160.05788459096607,144.6883269537882,144.6883269537882,5.03176329901215,5.03176329901215,5.03176329901215,2.1298425550896996,2.1298425550896996,2.1298425550896996,2.901920743922451,2.901920743922451,2.901920743922451,0.0,0.0,0.0,149.72009025280033
2021-10-18,145.09829883943672,140.16718760010207,160.72511052907544,145.09829883943672,145.09829883943672,5.22947157933571,5.22947157933571,5.22947157933571,2.3436084783200775,2.3436084783200775,2.3436084783200775,2.885863101015633,2.885863101015633,2.885863101015633,0.0,0.0,0.0,150.32777041877245
2021-10-19,145.2349561346529,139.40101709028832,160.26253462237628,145.2349561346529,145.2349561346529,5.116852190668249,5.116852190668249,5.116852190668249,2.253330457586711,2.253330457586711,2.253330457586711,2.8635217330815372,2.8635217330815372,2.8635217330815372,0.0,0.0,0.0,150.35180832532114
2021-10-20,145.37161342986903,139.81950519753167,160.5759551985183,145.37161342986903,145.37161342986903,4.957597897773274,4.957597897773274,4.957597897773274,2.1219218799752726,2.1219218799752726,2.1219218799752726,2.8356760177980016,2.8356760177980016,2.8356760177980016,0.0,0.0,0.0,150.3292113276423
2021-10-21,145.5082707250852,140.2649526365552,160.4003654793267,145.5082707250852,145.5082707250852,4.755111627668979,4.755111627668979,4.755111627668979,1.9508534961574966,1.9508534961574966,1.9508534961574966,2.804258131511483,2.804258131511483,2.804258131511483,0.0,0.0,0.0,150.26338235275418
2021-10-22,145.64492802030136,140.05535155062867,160.46433930862912,145.64492802030136,145.64492802030136,4.901071478919748,4.901071478919748,4.901071478919748,2.1298425550902014,2.1298425550902014,2.1298425550902014,2.7712289238295464,2.7712289238295464,2.7712289238295464,0.0,0.0,0.0,150.54599949922113
2021-10-25,146.05489990594984,140.116581523546,161.2577534435937,146.05489990594984,146.05489990594984,5.02531764346129,5.02531764346129,5.02531764346129,2.343608478325507,2.343608478325507,2.343608478325507,2.6817091651357825,2.6817091651357825,2.6817091651357825,0.0,0.0,0.0,151.08021754941112
2021-10-26,146.191557201166,140.73007429259266,161.50330784242485,146.191557201166,146.191557201166,4.914458348857553,4.914458348857553,4.914458348857553,2.253330457581318,2.253330457581318,2.253330457581318,2.6611278912762364,2.6611278912762364,2.6611278912762364,0.0,0.0,0.0,151.10601555002356
2021-10-27,146.32821449638217,141.29626013233568,161.0108358344054,146.32821449638217,146.32821449638217,4.769878643471404,4.769878643471404,4.769878643471404,2.12192187997517,2.12192187997517,2.12192187997517,2.647956763496233,2.647956763496233,2.647956763496233,0.0,0.0,0.0,151.09809313985357
2021-10-28,146.46487179159834,141.18738844918548,161.40031392754818,146.46487179159834,146.46487179159834,4.594532080772267,4.594532080772267,4.594532080772267,1.9508534961597364,1.9508534961597364,1.9508534961597364,2.643678584612531,2.643678584612531,2.643678584612531,0.0,0.0,0.0,151.0594038723706
2021-10-29,146.60152908681448,140.94396843328158,161.8732436816172,146.60152908681448,146.60152908681448,4.779482968769226,4.779482968769226,4.779482968769226,2.1298425550849247,2.1298425550849247,2.1298425550849247,2.649640413684301,2.649640413684301,2.649640413684301,0.0,0.0,0.0,151.3810120555837
2021-11-01,147.01150097246298,142.0716480800943,161.66883547021908,147.01150097246298,147.01150097246298,5.083997572194413,5.083997572194413,5.083997572194413,2.3436084783309368,2.3436084783309368,2.3436084783309368,2.7403890938634756,2.7403890938634756,2.7403890938634756,0.0,0.0,0.0,152.0954985446574
2021-11-02,147.14815826767915,142.34224174709195,162.30761038751788,147.14815826767915,147.14815826767915,5.0514133968444135,5.0514133968444135,5.0514133968444135,2.253330457582151,2.253330457582151,2.253330457582151,2.798082939262262,2.798082939262262,2.798082939262262,0.0,0.0,0.0,152.19957166452357
2021-11-03,147.2848155628953,142.04247551119698,161.934851103524,147.2848155628953,147.2848155628953,4.992701922579615,4.992701922579615,4.992701922579615,2.121921879974993,2.121921879974993,2.121921879974993,2.8707800426046215,2.8707800426046215,2.8707800426046215,0.0,0.0,0.0,152.2775174854749
2021-11-04,147.42147285811149,142.47308136613768,162.7483845733554,147.42147285811149,147.42147285811149,4.909945918815045,4.909945918815045,4.909945918815045,1.950853496153713,1.950853496153713,1.950853496153713,2.959092422661332,2.959092422661332,2.959092422661332,0.0,0.0,0.0,152.33141877692654
2021-11-05,147.55813015332762,142.99281531038557,162.78542761682382,147.55813015332762,147.55813015332762,5.193385673205153,5.193385673205153,5.193385673205153,2.129842555079649,2.129842555079649,2.129842555079649,3.0635431181255037,3.0635431181255037,3.0635431181255037,0.0,0.0,0.0,152.75151582653277
2021-11-08,147.9681020389761,142.61500559479524,163.63406267542166,147.9681020389761,147.9681020389761,5.82143714941636,5.82143714941636,5.82143714941636,2.343608478330682,2.343608478330682,2.343608478330682,3.4778286710856783,3.4778286710856783,3.4778286710856783,0.0,0.0,0.0,153.78953918839247
2021-11-09,148.11185698348837,143.07501640502792,164.06059483002073,148.11185698348837,148.11185698348837,5.9039443409933945,5.9039443409933945,5.9039443409933945,2.253330457579871,2.253330457579871,2.253330457579871,3.6506138834135236,3.6506138834135236,3.6506138834135236,0.0,0.0,0.0,154.01580132448177
2021-11-10,148.25561192800063,143.83193442125219,164.49388852907248,148.25561192800063,148.25561192800063,5.963043336977539,5.963043336977539,5.963043336977539,2.1219218799757735,2.1219218799757735,2.1219218799757735,3.841121457001766,3.841121457001766,3.841121457001766,0.0,0.0,0.0,154.21865526497817
2021-11-11,148.3993668725129,144.09316603009162,165.1661744852383,148.3993668725129,148.3993668725129,6.000345818510377,6.000345818510377,6.000345818510377,1.9508534961527046,1.9508534961527046,1.9508534961527046,4.049492322357672,4.049492322357672,4.049492322357672,0.0,0.0,0.0,154.39971269102327
2021-11-12,148.54312181702517,144.3561699177361,165.48378005866155,148.54312181702517,148.54312181702517,6.405648741365477,6.405648741365477,6.405648741365477,2.1298425550743723,2.1298425550743723,2.1298425550743723,4.2758061862911045,4.2758061862911045,4.2758061862911045,0.0,0.0,0.0,154.94877055839063
2021-11-15,148.97438665056194,146.709174310117,166.3775656326449,148.97438665056194,148.97438665056194,7.405732586520753,7.405732586520753,7.405732586520753,2.3436084783133344,2.3436084783133344,2.3436084783133344,5.062124108207419,5.062124108207419,5.062124108207419,0.0,0.0,0.0,156.38011923708268
2021-11-16,149.1181415950742,145.88960095925037,166.90857457235404,149.1181415950742,149.1181415950742,7.612824168296228,7.612824168296228,7.612824168296228,2.253330457577591,2.253330457577591,2.253330457577591,5.359493710718636,5.359493710718636,5.359493710718636,0.0,0.0,0.0,156.73096576337042
2021-11-17,149.26189653958647,146.74977636657303,167.37182654431768,149.26189653958647,149.26189653958647,7.795889944621996,7.795889944621996,7.795889944621996,2.1219218799755213,2.1219218799755213,2.1219218799755213,5.673968064646474,5.673968064646474,5.673968064646474,0.0,0.0,0.0,157.05778648420846
2021-11-18,149.40565148409874,146.36584615577112,167.13599671525316,149.40565148409874,149.40565148409874,7.955896654701254,7.955896654701254,7.955896654701254,1.9508534961581927,1.9508534961581927,1.9508534961581927,6.005043158543063,6.005043158543063,6.005043158543063,0.0,0.0,0.0,157.3615481388
2021-11-19,149.54940642861098,147.19446817993042,167.34541850758578,149.54940642861098,149.54940642861098,8.481911990708287,8.481911990708287,8.481911990708287,2.1298425550748736,2.1298425550748736,2.1298425550748736,6.352069435633413,6.352069435633413,6.352069435633413,0.0,0.0,0.0,158.03131841931926
2021-11-22,149.98067126214778,150.13095950148244,170.28793761341453,149.98067126214778,149.98067126214778,9.82351074954303,9.82351074954303,9.82351074954303,2.3436084783130795,2.3436084783130795,2.3436084783130795,7.479902271229949,7.479902271229949,7.479902271229949,0.0,0.0,0.0,159.8041820116908
2021-11-23,150.12442620666005,149.0616403856923,170.39360320697924,150.12442620666005,150.12442620666005,10.13421780652448,10.13421780652448,10.13421780652448,2.253330457575312,2.253330457575312,2.253330457575312,7.8808873489491695,7.8808873489491695,7.8808873489491695,0.0,0.0,0.0,160.25864401318452
2021-11-24,150.26818115117229,150.0212799909042,170.08194616366285,150.26818115117229,150.26818115117229,10.413905185503355,10.413905185503355,10.413905185503355,2.1219218799754183,2.1219218799754183,2.1219218799754183,8.291983305527937,8.291983305527937,8.291983305527937,0.0,0.0,0.0,160.68208633667564
2021-11-26,150.5556910401968,151.17537799786743,172.4024153289941,150.5556910401968,150.5556910401968,11.26722603129873,11.26722603129873,11.26722603129873,2.1298425550914124,2.1298425550914124,2.1298425550914124,9.137383476207315,9.137383476207315,9.137383476207315,0.0,0.0,0.0,161.8229170714955
2021-11-29,150.98695587373362,153.37656971237618,174.14879884633868,150.98695587373362,150.98695587373362,12.77562394310854,12.77562394310854,12.77562394310854,2.343608478324194,2.343608478324194,2.343608478324194,10.432015464784346,10.432015464784346,10.432015464784346,0.0,0.0,0.0,163.76257981684216
2021-11-30,151.13071081824586,154.35145904354533,174.6333674888086,151.13071081824586,151.13071081824586,13.11443205387243,13.11443205387243,13.11443205387243,2.253330457576145,2.253330457576145,2.253330457576145,10.861101596296285,10.861101596296285,10.861101596296285,0.0,0.0,0.0,164.2451428721183
2021-12-01,151.27446576275813,154.10918995975152,174.28862333199672,151.27446576275813,151.27446576275813,13.40651894533288,13.40651894533288,13.40651894533288,2.1219218799760498,2.1219218799760498,2.1219218799760498,11.28459706535683,11.28459706535683,11.28459706535683,0.0,0.0,0.0,164.68098470809102
2021-12-02,151.41822070727036,154.66723543260056,175.7715672359995,151.41822070727036,151.41822070727036,13.65059326645657,13.65059326645657,13.65059326645657,1.950853496156176,1.950853496156176,1.950853496156176,11.699739770300393,11.699739770300393,11.699739770300393,0.0,0.0,0.0,165.06881397372695
2021-12-03,151.56197565178263,155.07014215027203,175.70792080297048,151.56197565178263,151.56197565178263,14.23355166957282,14.23355166957282,14.23355166957282,2.1298425550919147,2.1298425550919147,2.1298425550919147,12.103709114480905,12.103709114480905,12.103709114480905,0.0,0.0,0.0,165.79552732135545
2021-12-06,151.99324048531943,157.0942173198108,177.97362077527944,151.99324048531943,151.99324048531943,15.563742438002894,15.563742438002894,15.563742438002894,2.3436084783239397,2.3436084783239397,2.3436084783239397,13.220133959678954,13.220133959678954,13.220133959678954,0.0,0.0,0.0,167.55698292332232
2021-12-07,152.13699542983167,157.87761415598158,178.52576845402496,152.13699542983167,152.13699542983167,15.80444081580803,15.80444081580803,15.80444081580803,2.253330457582518,2.253330457582518,2.253330457582518,13.551110358225513,13.551110358225513,13.551110358225513,0.0,0.0,0.0,167.9414362456397
2021-12-08,152.28075037434394,158.34490714310763,177.74073550089753,152.28075037434394,152.28075037434394,15.978941135998683,15.978941135998683,15.978941135998683,2.1219218799759463,2.1219218799759463,2.1219218799759463,13.857019256022737,13.857019256022737,13.857019256022737,0.0,0.0,0.0,168.25969151034263
2021-12-09,152.4245053188562,157.5934086001905,179.4305133355765,152.4245053188562,152.4245053188562,16.086199116875346,16.086199116875346,16.086199116875346,1.9508534961616637,1.9508534961616637,1.9508534961616637,14.135345620713682,14.135345620713682,14.135345620713682,0.0,0.0,0.0,168.51070443573155
2021-12-10,152.56826026336847,157.8319957288885,178.89645797315015,152.56826026336847,152.56826026336847,16.513575545845015,16.513575545845015,16.513575545845015,2.12984255508086,2.12984255508086,2.12984255508086,14.383732990764155,14.383732990764155,14.383732990764155,0.0,0.0,0.0,169.0818358092135
2021-12-13,152.99952509690524,158.71044169676813,180.3310388573057,152.99952509690524,152.99952509690524,17.272232485105324,17.272232485105324,17.272232485105324,2.3436084783236844,2.3436084783236844,2.3436084783236844,14.92862400678164,14.92862400678164,14.92862400678164,0.0,0.0,0.0,170.27175758201057
2021-12-14,153.1432800414175,160.81098014621645,179.88017654837427,153.1432800414175,153.1432800414175,17.291083722053028,17.291083722053028,17.291083722053028,2.253330457583352,2.253330457583352,2.253330457583352,15.037753264469673,15.037753264469673,15.037753264469673,0.0,0.0,0.0,170.43436376347054
2021-12-15,153.28703498592975,159.61753851850682,180.30498337570833,153.28703498592975,153.28703498592975,17.23031575029002,17.23031575029002,17.23031575029002,2.1219218799757695,2.1219218799757695,2.1219218799757695,15.108393870314249,15.108393870314249,15.108393870314249,0.0,0.0,0.0,170.51735073621978
2021-12-16,153.43078993044205,159.6922992058219,180.93625006342515,153.43078993044205,153.43078993044205,17.09046839619937,17.09046839619937,17.09046839619937,1.9508534961606554,1.9508534961606554,1.9508534961606554,15.139614900038715,15.139614900038715,15.139614900038715,0.0,0.0,0.0,170.52125832664143
2021-12-17,153.5745448749543,161.02028991037298,181.0168019328835,153.5745448749543,153.5745448749543,17.26061818314312,17.26061818314312,17.26061818314312,2.1298425550813613,2.1298425550813613,2.1298425550813613,15.130775628061757,15.130775628061757,15.130775628061757,0.0,0.0,0.0,170.83516305809744
2021-12-20,154.00580970849109,161.06387522786125,181.73519172378403,154.00580970849109,154.00580970849109,17.20558683134367,17.20558683134367,17.20558683134367,2.3436084783347995,2.3436084783347995,2.3436084783347995,14.861978353008867,14.861978353008867,14.861978353008867,0.0,0.0,0.0,171.21139653983477
2021-12-21,154.14956465300332,161.0278141824977,181.2645705501023,154.14956465300332,154.14956465300332,16.94582966932237,16.94582966932237,16.94582966932237,2.2533304575779582,2.2533304575779582,2.2533304575779582,14.692499211744412,14.692499211744412,14.692499211744412,0.0,0.0,0.0,171.0953943223257
2021-12-22,154.29331959751562,161.28609782436723,181.4748109065288,154.29331959751562,154.29331959751562,16.60620237579409,16.60620237579409,16.60620237579409,2.1219218799755923,2.1219218799755923,2.1219218799755923,14.484280495818501,14.484280495818501,14.484280495818501,0.0,0.0,0.0,170.8995219733097
2021-12-23,154.43707454202786,160.06132665818538,180.78519342143662,154.43707454202786,154.43707454202786,16.189347718670437,16.189347718670437,16.189347718670437,1.9508534961546322,1.9508534961546322,1.9508534961546322,14.238494222515804,14.238494222515804,14.238494222515804,0.0,0.0,0.0,170.6264222606983
2021-12-27,155.0120943200769,160.4232360634101,180.97276352298064,155.0120943200769,155.0120943200769,15.256915036033087,15.256915036033087,15.256915036033087,2.343608478334544,2.343608478334544,2.343608478334544,12.913306557698542,12.913306557698542,12.913306557698542,0.0,0.0,0.0,170.26900935611
2021-12-28,155.15584926458916,159.82312838901228,180.55881875073436,155.15584926458916,155.15584926458916,14.760683109129632,14.760683109129632,14.760683109129632,2.253330457584331,2.253330457584331,2.253330457584331,12.507352651545302,12.507352651545302,12.507352651545302,0.0,0.0,0.0,169.9165323737188
2021-12-29,155.29960420910143,159.27376243106568,180.450615100539,155.29960420910143,155.29960420910143,14.198726014126514,14.198726014126514,14.198726014126514,2.121921879975415,2.121921879975415,2.121921879975415,12.0768041341511,12.0768041341511,12.0768041341511,0.0,0.0,0.0,169.49833022322795
2021-12-30,155.4433591536137,158.6954269792007,179.10115015131174,155.4433591536137,155.4433591536137,13.575580608314466,13.575580608314466,13.575580608314466,1.9508534961536237,1.9508534961536237,1.9508534961536237,11.62472711216084,11.62472711216084,11.62472711216084,0.0,0.0,0.0,169.01893976192815
2021-12-31,155.58711409812594,159.52487973580276,179.85162409346458,155.58711409812594,155.58711409812594,13.284255390950882,13.284255390950882,13.284255390950882,2.129842555070809,2.129842555070809,2.129842555070809,11.154412835880073,11.154412835880073,11.154412835880073,0.0,0.0,0.0,168.8713694890768
2022-01-03,156.01837893166274,157.75825689789374,178.12389051987464,156.01837893166274,156.01837893166274,12.013580685420612,12.013580685420612,12.013580685420612,2.343608478317196,2.343608478317196,2.343608478317196,9.669972207103415,9.669972207103415,9.669972207103415,0.0,0.0,0.0,168.03195961708334
2022-01-04,156.162133876175,156.27945827629037,177.71351925610443,156.162133876175,156.162133876175,11.416823757792796,11.416823757792796,11.416823757792796,2.2533304575820505,2.2533304575820505,2.2533304575820505,9.163493300210746,9.163493300210746,9.163493300210746,0.0,0.0,0.0,167.5789576339678
